frequency_hz,wavelength_m,amplitude_pp_mm,wind_power_w,endpoint_strain_microstrain,endpoint_ok,damper_ok
27.400000000000123,4.881127999217502,8.325653593325415,2.121031299197592e-07,58.079086491227365,True,True
27.500000000000124,4.863430747043819,8.321961905712099,2.121586171805082e-07,58.47659599461215,True,True
27.600000000000126,4.845861922870185,8.317808757147114,2.119214726190121e-07,58.871986844645164,True,True
27.700000000000127,4.828420135749458,8.314117069533795,2.1195756564443906e-07,59.27176545655402,True,True
27.80000000000013,4.8111040147479756,8.310425381920476,2.119841559183613e-07,59.672687021086126,True,True
27.90000000000013,4.793912208587014,8.306733694307157,2.120012985376058e-07,60.07474931328192,True,True
28.00000000000013,4.776843385291715,8.302811276218003,2.118673160025041e-07,60.47626950620133,True,True
28.100000000000133,4.75989623184763,8.298888858128853,2.1172393729627276e-07,60.87890199882303,True,True
28.200000000000134,4.743069453864451,8.295197170515532,2.1171293561747525e-07,61.284349059573024,True,True
28.300000000000136,4.726361775247082,8.291505482902213,2.116927252338032e-07,61.69092786058161,True,True
28.400000000000137,4.709771937873515,8.287813795288896,2.1166336425727734e-07,62.09863617533197,True,True
28.50000000000014,4.693298701279517,8.284122107675575,2.1162491136545479e-07,62.5074717769987,True,True
28.60000000000014,4.676940842349862,8.280430420062258,2.115774257857046e-07,62.917432438451634,True,True
28.70000000000014,4.660697155016139,8.276738732448937,2.11520967279587e-07,63.32851593225628,True,True
28.800000000000143,4.644566449960733,8.273277775311453,2.1159767079633316e-07,63.74249772232894,True,True
28.900000000000144,4.628547554327255,8.269586087698132,2.1152347463801167e-07,64.15583252341133,True,True
29.000000000000146,4.612639311436253,8.266125130560647,2.1158269523751865e-07,64.57208590089432,True,True
29.100000000000147,4.596840580507903,8.262433442947328,2.114909829739499e-07,64.98766326457383,True,True
29.20000000000015,4.581150236389095,8.25874175533401,2.1139059236841806e-07,65.40435240325239,True,True
29.30000000000015,4.565567169287278,8.25505006772069,2.112815861333453e-07,65.82215108769842,True,True
29.40000000000015,4.55009028450893,8.251819841059035,2.114487782167805e-07,66.24476164948852,True,True
29.500000000000153,4.534718502203749,8.248128153445718,2.1132271452942443e-07,66.6647978946226,True,True
29.600000000000154,4.519450757113932,8.244436465832397,2.1118821442132928e-07,67.08593708036562,True,True
29.700000000000156,4.504285998328451,8.241206239170745,2.1133037594895707e-07,67.51195726420521,True,True
29.800000000000157,4.489223189042426,8.237514551557426,2.1117914657808587e-07,67.93532105046879,True,True
29.90000000000016,4.474261306321173,8.234053594419938,2.1116226223118252e-07,68.36169676636246,True,True
30.00000000000016,4.459399340868966,8.230592637282452,2.1113720928906525e-07,68.78919216303589,True,True
30.10000000000016,4.444636296802658,8.227131680144966,2.1110403708713845e-07,69.21780513527415,True,True
30.200000000000163,4.429971191429424,8.22367072300748,2.1106279540186905e-07,69.64753357756626,True,True
30.300000000000164,4.415403055029287,8.220209765869996,2.1101353443901126e-07,70.07837538410155,True,True
30.400000000000166,4.40093093064155,8.216748808732508,2.109563048219001e-07,70.51032844877736,True,True
30.500000000000167,4.386553873855814,8.21351858207085,2.1103409879667008e-07,70.94538363105514,True,True
